"CNTSCHID","Region","generalPISA","finlitPISA","FLindicator","ST001D01T","ST004D01T","AGE","ISCEDD","ISCEDO","BELANGN","HEDRES","WEALTH","ST013Q01TA","IMMIG","MISCED","FISCED","BMMJ1","BFMJ2","EMOSUPS","REPEAT","OUTHOURS","MMINS","LMINS","PV1MATH","PV1READ","ANXTEST","MOTIVAT","SC001Q01TA","SC048Q01NA","SC048Q02NA","SC048Q03NA","SCHSIZE","CLSIZE","RATCMP1","LEADPD","SCHAUT","EDUSHORT","STRATIO","CNTSTUID","PV1FLIT"
5650058,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",-0.6134,-0.3794,"26-100 books","Native","ISCED 5B","ISCED 5B",63,52,0.1018,"Did not repeat a <grade>",31,250,250,583.717,505.732,0.7721,-0.2671,"A small town (3 000 to about 15 000 people)",10,1,10,808,18,0.3268,1.8133,0.67,-0.849,9.0787,5651967,NA
5650058,"Belgium: French community",1,0,0,"Grade 9","Male",16,"A","General","French",-0.7218,-0.2861,"26-100 books","Native","ISCED 3B, C","ISCED 5B",27,43,-0.889,"Repeated a <grade>",31,250,250,513.07,505.768,0.9242,-0.2803,"A small town (3 000 to about 15 000 people)",10,1,10,808,18,0.3268,1.8133,0.67,-0.849,9.0787,5650523,NA
5650058,"Belgium: French community",1,0,0,"Grade 9","Male",16,"A","Vocational","French",1.1563,0.8824,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",31,25,-0.889,"Repeated a <grade>",44,200,200,514.815,520.473,-1.0445,-1.0676,"A small town (3 000 to about 15 000 people)",10,1,10,808,18,0.3268,1.8133,0.67,-0.849,9.0787,5653857,NA
5650058,"Belgium: French community",1,0,0,"Grade 8","Male",16,"A","General","Another language (BEL)",-1.0509,0.4387,"101-200 books","Native","ISCED 1","ISCED 1",16,12,-0.2495,"Repeated a <grade>",30,0,100,354.296,343.252,0.3265,-1.5075,"A small town (3 000 to about 15 000 people)",10,1,10,808,18,0.3268,1.8133,0.67,-0.849,9.0787,5653133,NA
5650058,"Belgium: French community",1,0,0,"Grade 9","Female",16,"A","General","French",1.1563,0.4657,"26-100 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",69,50,-0.4263,"Repeated a <grade>",6,300,200,479.678,448.314,-0.8455,-0.4849,"A small town (3 000 to about 15 000 people)",10,1,10,808,18,0.3268,1.8133,0.67,-0.849,9.0787,5654094,NA
5650058,"Belgium: French community",1,0,0,"Grade 9","Female",16,"C","Vocational","French",1.1563,-0.9898,"26-100 books","Native","ISCED 3B, C","ISCED 3B, C",27,20,1.0991,"Repeated a <grade>",24,110,110,478.111,482.904,0.2092,-0.1651,"A small town (3 000 to about 15 000 people)",10,1,10,808,18,0.3268,1.8133,0.67,-0.849,9.0787,5651696,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",-0.7218,0.9002,"101-200 books","Native","ISCED 5A, 6","ISCED 5B",76,24,-0.2495,"Did not repeat a <grade>",13,250,250,497.59,538.259,1.0496,0.0078,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5654161,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",-0.1108,-0.2534,"11-25 books","Native","ISCED 5B","ISCED 5A, 6",45,69,0.4662,"Did not repeat a <grade>",23,250,250,594.089,479.486,-1.1801,-0.5309,"A small town (3 000 to about 15 000 people)",3,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5653569,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",0.0659,-0.2568,"101-200 books","Native","ISCED 5A, 6","ISCED 5B",84,25,-0.4244,"Did not repeat a <grade>",9,250,250,569.192,613.64,0.4517,0.4631,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5651364,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",1.1563,0.0945,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",69,80,0.0264,"Did not repeat a <grade>",20,250,250,561.213,529.113,0.2594,-0.5996,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5653058,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",-0.1108,-0.6023,"201-500 books","Native","ISCED 5B","ISCED 3A, ISCED 4",82,44,-1.3286,"Did not repeat a <grade>",19,250,250,613.03,521.324,0.1568,1.1359,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5654368,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",0.0321,-0.401,"101-200 books","Native","ISCED 5B","ISCED 3A, ISCED 4",59,26,0.5658,"Did not repeat a <grade>",15,250,250,478.71,464.272,0.7186,-0.8107,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5652610,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",-0.7218,0.3482,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 5A, 6",31,75,-1.9546,"Did not repeat a <grade>",28,250,250,684.992,575.874,0.5306,0.1689,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5654576,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",-1.1119,0.9815,"More than 500 books","First-Generation","ISCED 5A, 6","ISCED 5A, 6",82,77,0.3838,"Did not repeat a <grade>",20,250,250,631.235,636.688,-0.5818,-1.1822,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650232,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",-0.1108,-1.3222,"11-25 books","Native","ISCED 5B","ISCED 5B",56,82,0.5658,"Did not repeat a <grade>",13,100,100,557.142,472.137,-0.6788,-0.9713,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5654396,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",15,"A","General","French",-0.7218,0.0913,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",71,46,1.0991,"Did not repeat a <grade>",33,250,250,562.453,529.756,1.3578,0.3745,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5654198,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",1.1563,-0.1558,"101-200 books","Native","ISCED 5B","ISCED 5A, 6",24,30,0.1004,"Did not repeat a <grade>",5,50,50,587.473,530.96,-0.2702,-1.1116,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5653661,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",-0.7218,-0.4616,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",65,76,0.1711,"Did not repeat a <grade>",3,250,250,654.654,583.05,-0.9464,-0.7636,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5651288,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",-0.1108,0.6469,"26-100 books","Native","ISCED 5A, 6","ISCED 5B",56,36,0.5658,"Did not repeat a <grade>",20,250,250,526.79,477.552,0.3366,-1.0676,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5653253,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",1.1563,-0.017,"11-25 books","Native","ISCED 5B","ISCED 1",55,25,1.0991,"Did not repeat a <grade>",10,250,250,594.665,586.504,-0.7766,-0.7662,"A small town (3 000 to about 15 000 people)",3,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5653165,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",-0.7026,-0.1648,"More than 500 books","Native","ISCED 2","ISCED 2",31,52,-0.8863,"Did not repeat a <grade>",13,350,150,586.881,507.2,-0.2729,-0.8871,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5653041,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",1.1233,-0.5477,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",69,62,0.025,"Did not repeat a <grade>",17,250,250,482.128,448.507,-0.1909,0.1609,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5651314,NA
5650059,"Belgium: French community",1,0,0,"Grade 9","Female",15,"A","General","French",-0.1108,-0.5507,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",76,25,1.0991,"Repeated a <grade>",7,275,275,489.035,447.39,0.8425,-0.7662,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650875,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",-0.5229,0.1302,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",69,82,1.0991,"Did not repeat a <grade>",25,250,250,539.451,519.035,-0.3466,-0.2111,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5652609,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",1.1563,-0.433,"101-200 books","Native","ISCED 5B","ISCED 5B",52,25,-0.3306,"Repeated a <grade>",9,225,225,524.694,485.843,-0.1679,-1.2132,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5654068,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",-0.7218,0.3119,"101-200 books","Native","ISCED 5A, 6","ISCED 3B, C",12,18,1.0991,"Did not repeat a <grade>",12,250,250,613.247,564.168,0.3104,-2.0201,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5654584,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",1.1563,1.1146,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",77,77,-1.3286,"Did not repeat a <grade>",10,250,250,660.358,675.471,-0.5224,-0.8771,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5652753,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",-0.7218,0.5566,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",65,58,0.1018,"Did not repeat a <grade>",9,250,250,635.893,474.471,-0.308,-1.1706,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650910,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",1.1563,-0.7312,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",45,75,0.5658,"Did not repeat a <grade>",27,250,250,622.627,559.693,-1.0078,-0.9233,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650929,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",1.1563,0.2363,"101-200 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",65,28,1.0991,"Did not repeat a <grade>",9,250,250,502.425,486.503,0.3916,-0.4954,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5654246,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",-0.7218,-0.5903,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3B, C",86,53,-0.889,"Did not repeat a <grade>",5,250,250,576.882,571.322,-2.505,-1.9164,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650563,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",1.1563,0.3309,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",56,68,0.4662,"Did not repeat a <grade>",30,250,250,644.707,584.037,-0.0345,-0.8771,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650498,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",-0.1108,-0.0616,"More than 500 books","Native","ISCED 5A, 6","ISCED 5A, 6",39,57,0.1711,"Did not repeat a <grade>",20,250,250,585.221,507.882,0.5209,-0.2776,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5651187,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",1.1563,-0.3831,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",82,82,1.0991,"Did not repeat a <grade>",37,250,250,554.222,558.324,-0.6871,0.1609,"A small town (3 000 to about 15 000 people)",3,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5653754,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",15,"A","General","French",-0.7218,0.6034,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",75,78,0.3838,"Did not repeat a <grade>",11,250,250,641.492,569.045,1.1311,0.705,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5651487,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",15,"A","General","French",-0.1108,0.215,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",71,85,0.2493,"Did not repeat a <grade>",12,250,250,530.096,498.194,0.8999,-0.1624,"A small town (3 000 to about 15 000 people)",3,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650799,NA
5650059,"Belgium: French community",1,0,0,"Grade 9","Male",16,"A","General","French",-1.4432,-1.3331,"0-10 books","Native","ISCED 3B, C","ISCED 3B, C",31,16,-0.889,"Repeated a <grade>",15,250,250,517.215,472.712,-0.6871,-0.5996,"A small town (3 000 to about 15 000 people)",3,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650710,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",-0.1108,-0.4899,"201-500 books","Native","ISCED 3A, ISCED 4","ISCED 5B",55,51,0.4662,"Did not repeat a <grade>",11,250,250,592.113,697.585,0.4517,1.8543,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5654269,NA
5650059,"Belgium: French community",1,0,0,"Grade 9","Male",16,"A","General","French",1.1563,-0.268,"More than 500 books","Native","ISCED 5B","ISCED 3B, C",55,56,0.4662,"Repeated a <grade>",1,250,250,574.504,576.937,-1.3843,-1.8309,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5653732,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",1.1563,-0.0064,"26-100 books","Native","ISCED 5A, 6","ISCED 5B",55,55,1.0991,"Did not repeat a <grade>",9,250,250,561.774,560.292,0.0752,-1.1706,"A small town (3 000 to about 15 000 people)",3,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650643,NA
5650059,"Belgium: French community",1,0,0,"Grade 11","Female",16,"A","General","French",0.0659,-1.007,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",74,79,-1.828,"Did not repeat a <grade>",9,300,250,598.11,671.259,1.4987,-1.1391,"A small town (3 000 to about 15 000 people)",3,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650131,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",-0.7218,-0.6343,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",22,58,1.0991,"Did not repeat a <grade>",11,250,250,476.98,528.358,0.5348,0.8101,"A small town (3 000 to about 15 000 people)",3,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5652090,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","French",0.6645,0.589,"26-100 books","Native","ISCED 5B","ISCED 5B",53,57,0.5658,"Did not repeat a <grade>",15,250,250,525.183,488.784,-0.6128,-1.3169,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5650550,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",-0.6281,0.3379,"0-10 books","Native","ISCED 5A, 6","ISCED 5A, 6",53,82,0.3838,"Did not repeat a <grade>",18,250,250,447.114,510.425,0.2594,-1.7814,"A small town (3 000 to about 15 000 people)",2,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5652793,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.5479,"More than 500 books","Native","ISCED 5A, 6","ISCED 5A, 6",82,82,1.0991,"Did not repeat a <grade>",2,250,250,660.377,615.286,-0.7209,0.8598,"A small town (3 000 to about 15 000 people)",3,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5651389,NA
5650059,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","French",1.1563,0.4711,"101-200 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",56,38,-0.889,"Did not repeat a <grade>",10,250,250,544.741,594.577,-1.0138,1.8543,"A small town (3 000 to about 15 000 people)",1,4,1,778,23,0.6613,-0.4247,0.33,0.9328,13.0756,5652495,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"C","Vocational","French",-0.7218,0.4413,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",16,32,0.0264,"Did not repeat a <grade>",35,50,200,363.218,325.646,0.5209,-0.1651,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5650476,NA
5650060,"Belgium: French community",1,0,0,"Grade 8","Female",15,"A","General","Another language (BEL)",-1.7837,-0.7318,"0-10 books","Second-Generation","ISCED 3B, C","ISCED 5A, 6",25,65,-0.2495,"Repeated a <grade>",24,300,300,376.795,323.135,-1.6189,-1.4649,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5653729,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"A","General","French",1.1563,-0.4899,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",16,34,-0.4263,"Repeated a <grade>",6,250,250,475.606,536.939,0.9908,-0.439,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5650072,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",15,"A","Vocational","French",-1.0509,1.2543,"26-100 books","First-Generation","ISCED 5A, 6","ISCED 5A, 6",89,79,-1.6525,"Repeated a <grade>",5,100,0,427.487,384.66,-0.1934,-2.0201,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5653615,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Female",16,"A","General","French",1.1563,-0.3691,"26-100 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",45,51,0.0264,"Repeated a <grade>",9,250,250,378.503,369.763,0.4415,-0.7662,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5653761,NA
5650060,"Belgium: French community",1,0,0,"Grade 8","Male",16,"A","General","French",-1.0509,-0.1949,"0-10 books","Second-Generation","ISCED 2","ISCED 3A, ISCED 4",21,37,-0.889,"Repeated a <grade>",22,400,400,368.095,406.757,-2.505,0.4631,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5651341,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Female",16,"C","Vocational","French",-0.9447,0.8372,"0-10 books","Second-Generation","ISCED 3B, C","ISCED 3B, C",17,21,-1.6136,"Repeated a <grade>",5,50,150,319.107,320.283,0.2092,-0.5041,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5654145,NA
5650060,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","Vocational","Another language (BEL)",-1.0509,-0.4457,"0-10 books","Second-Generation","ISCED 1","ISCED 1",28,27,-2.2678,"Repeated a <grade>",18,150,200,404.117,306.876,-0.1934,-1.3123,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5651305,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"C","Vocational","French",-1.3648,-1.3454,"11-25 books","First-Generation","ISCED 5A, 6","ISCED 5B",25,29,-1.2615,"Repeated a <grade>",67,100,150,272.176,230.699,-0.2683,0.8748,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5650524,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"A","Vocational","French",-0.7218,0.0445,"0-10 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",25,23,-0.2495,"Repeated a <grade>",17,320,400,386.967,479.307,-0.8342,-0.1651,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5652404,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"A","Vocational","French",-0.1108,-1.3569,"101-200 books","Native","ISCED 5B","ISCED 5B",59,55,-0.889,"Repeated a <grade>",35,200,200,571.083,546.195,0.5209,-0.8771,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5654097,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"C","Vocational","French",-1.4682,-0.4195,"26-100 books","Native","ISCED 3B, C","ISCED 1",25,29,-0.889,"Repeated a <grade>",35,0,0,379.996,448.781,0.5209,-0.5996,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5652521,NA
5650060,"Belgium: French community",1,0,0,"Grade 8","Male",16,"A","General","French",-1.0509,-0.7733,"0-10 books","Native","ISCED 5B","ISCED 5B",58,62,-0.4263,"Repeated a <grade>",20,0,0,437.512,366.711,-2.505,-0.1651,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5651752,NA
5650060,"Belgium: French community",1,0,0,"Grade 8","Female",16,"A","General","French",-0.7218,-0.816,"11-25 books","Native","ISCED 3B, C","ISCED 3A, ISCED 4",16,27,-1.828,"Repeated a <grade>",17,250,250,464.5,489.889,-2.505,-1.3988,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5652440,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"C","Vocational","French",-1.0509,-0.1825,"26-100 books","First-Generation","ISCED 5A, 6","ISCED 5A, 6",55,28,-0.2511,"Repeated a <grade>",11,50,200,392.817,432.921,0.3997,-0.3158,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5652688,NA
5650060,"Belgium: French community",1,0,0,"Grade 8","Male",16,"A","General","French",-0.6172,1.0245,"0-10 books","Native","ISCED 5A, 6","ISCED 5A, 6",56,31,-0.2511,"Repeated a <grade>",27,400,400,429.785,347.808,-2.505,0.4631,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5652587,NA
5650060,"Belgium: French community",1,0,0,"Grade 8","Female",16,"A","General","French",-1.3161,-0.8199,"More than 500 books","Native","None","ISCED 2",25,41,-1.9546,"Repeated a <grade>",23,250,250,398.572,367.521,1.3418,-0.669,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5654537,NA
5650060,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","General","Another language (BEL)",-1.4682,-1.1716,"0-10 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",16,14,0.5658,"Did not repeat a <grade>",6,250,250,458.039,381.362,0.7806,-1.023,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5652864,NA
5650060,"Belgium: French community",1,0,0,"Grade 8","Male",15,"A","General","French",-1.0509,0.0239,"0-10 books","Native","None","ISCED 5A, 6",16,52,-1.4765,"Repeated a <grade>",45,350,350,371.521,335.164,0.5209,-0.1651,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5651407,NA
5650060,"Belgium: French community",1,0,0,"Grade 8","Female",16,"A","General","French",1.1563,0.5535,"11-25 books","Native","ISCED 5A, 6","ISCED 5A, 6",59,57,1.0991,"Repeated a <grade>",34,250,400,404.423,393.138,0.4415,0.0986,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5653239,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"A","Vocational","French",-1.0509,-0.4209,"0-10 books","Native","ISCED 2","ISCED 2",14,26,0.3838,"Repeated a <grade>",16,200,200,356.994,418.878,0.4752,0.4094,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5650023,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"A","General","French",-0.1108,0.7686,"More than 500 books","Native","ISCED 3B, C","ISCED 3B, C",14,26,-0.889,"Repeated a <grade>",24,250,250,493.329,520.686,0.4517,0.4631,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5653484,NA
5650060,"Belgium: French community",1,0,0,"Grade 10","Female",16,"A","Vocational","Another language (BEL)",1.1563,2.1474,"11-25 books","Second-Generation","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",16,25,1.0991,"Repeated a <grade>",43,200,200,366.893,409.337,-0.6386,1.8543,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5650533,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Female",16,"A","General","French",-0.7998,-1.7741,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",59,48,0.5658,"Repeated a <grade>",20,250,250,421.154,538.526,0.6999,-1.5929,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5651289,NA
5650060,"Belgium: French community",1,0,0,"Grade 8","Male",16,"A","General","French",-1.0509,1.6144,"0-10 books","First-Generation","ISCED 5B","ISCED 5B",69,29,1.0991,"Repeated a <grade>",18,300,300,389.03,355.896,-1.1801,-0.4363,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5654004,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"C","Vocational","French",-1.0364,-0.2861,"0-10 books","Native","ISCED 3A, ISCED 4","ISCED 3B, C",16,44,0.3838,"Did not repeat a <grade>",12,50,150,401.703,273.124,0.5209,-1.5929,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5650222,NA
